# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_CODON_CHANGE_PLUS_CODON_DELETION	variants_effect_CODON_CHANGE_PLUS_CODON_INSERTION	variants_effect_CODON_DELETION	variants_effect_CODON_INSERTION	variants_effect_DOWNSTREAM	variants_effect_FRAME_SHIFT	variants_effect_INTRON	variants_effect_NON_SYNONYMOUS_CODING	variants_effect_NON_SYNONYMOUS_START	variants_effect_SPLICE_SITE_ACCEPTOR	variants_effect_SPLICE_SITE_DONOR	variants_effect_START_GAINED	variants_effect_START_LOST	variants_effect_STOP_GAINED	variants_effect_STOP_LOST	variants_effect_SYNONYMOUS_CODING	variants_effect_SYNONYMOUS_STOP	variants_effect_TRANSCRIPT	variants_effect_UPSTREAM	variants_effect_UTR_3_PRIME	variants_effect_UTR_5_PRIME
CmoCh19G003260.1	null.30185	CmoCh19G003260.1	protein_coding	0	0	0	12	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G003270.1	null.30186	CmoCh19G003270.1	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
CmoCh19G003280.1	null.30187	CmoCh19G003280.1	protein_coding	0	0	0	14	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0
CmoCh19G003290.1	null.30188	CmoCh19G003290.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
CmoCh19G003300.1	null.30189	CmoCh19G003300.1	protein_coding	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G003310.1	null.30190	CmoCh19G003310.1	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G003320.1	null.30191	CmoCh19G003320.1	protein_coding	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0
CmoCh19G003330.1	null.30192	CmoCh19G003330.1	protein_coding	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0
CmoCh19G003340.1	null.30193	CmoCh19G003340.1	protein_coding	0	0	0	22	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0
CmoCh19G003350.1	null.30194	CmoCh19G003350.1	protein_coding	0	2	1	17	0	0	0	0	5	0	10	1	0	0	0	0	0	0	0	2	0	0	2	0	0
CmoCh19G003360.1	null.30195	CmoCh19G003360.1	protein_coding	0	1	0	32	0	0	0	0	13	0	4	0	0	0	0	0	0	0	0	1	0	0	13	2	0
CmoCh19G003370.1	null.30196	CmoCh19G003370.1	protein_coding	0	0	0	22	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
CmoCh19G003380.1	null.30197	CmoCh19G003380.1	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G003390.1	null.30198	CmoCh19G003390.1	protein_coding	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G003400.1	null.30199	CmoCh19G003400.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G003440.1	null.30203	CmoCh19G003440.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G003480.1	null.30207	CmoCh19G003480.1	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G003490.1	null.30208	CmoCh19G003490.1	protein_coding	0	0	0	55	0	0	0	0	14	0	16	0	0	0	0	0	0	0	0	0	0	0	25	0	0
CmoCh19G003500.1	null.30209	CmoCh19G003500.1	protein_coding	0	0	1	22	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	15	0	0
CmoCh19G003510.1	null.30210	CmoCh19G003510.1	protein_coding	1	0	0	22	0	0	0	0	17	0	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0
CmoCh19G003520.1	null.30211	CmoCh19G003520.1	protein_coding	0	0	0	40	0	0	0	0	8	0	14	0	0	0	0	0	0	0	0	0	0	0	18	0	0
CmoCh19G003530.1	null.30212	CmoCh19G003530.1	protein_coding	0	0	2	48	0	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	0	0	30	0	0
CmoCh19G003540.1	null.30213	CmoCh19G003540.1	protein_coding	0	0	0	35	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0
CmoCh19G003550.1	null.30214	CmoCh19G003550.1	protein_coding	0	0	0	38	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0
CmoCh19G003560.1	null.30215	CmoCh19G003560.1	protein_coding	0	1	1	75	0	0	0	0	25	0	21	1	0	0	0	0	0	0	0	1	0	0	28	1	0
CmoCh19G003570.1	null.30216	CmoCh19G003570.1	protein_coding	0	1	0	24	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	1	0	0	9	0	0
CmoCh19G003580.1	null.30217	CmoCh19G003580.1	protein_coding	0	0	3	54	0	0	0	0	12	0	13	3	0	0	0	0	0	0	0	0	0	0	29	0	0
CmoCh19G003590.1	null.30218	CmoCh19G003590.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
CmoCh19G003600.1	null.30219	CmoCh19G003600.1	protein_coding	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
CmoCh19G003610.1	null.30220	CmoCh19G003610.1	protein_coding	0	0	0	35	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0
CmoCh19G003620.1	null.30221	CmoCh19G003620.1	protein_coding	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G003630.1	null.30222	CmoCh19G003630.1	protein_coding	0	6	2	26	0	0	0	0	15	0	11	2	0	0	0	0	0	0	0	6	0	0	0	0	0
CmoCh19G003640.1	null.30223	CmoCh19G003640.1	protein_coding	0	0	0	23	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
CmoCh19G003650.1	null.30224	CmoCh19G003650.1	protein_coding	0	1	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
CmoCh19G003660.1	null.30225	CmoCh19G003660.1	protein_coding	0	0	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0
CmoCh19G003670.1	null.30226	CmoCh19G003670.1	protein_coding	0	1	0	26	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	1	0	0	18	0	0
CmoCh19G003680.1	null.30227	CmoCh19G003680.1	protein_coding	0	0	0	31	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
CmoCh19G003690.1	null.30228	CmoCh19G003690.1	protein_coding	0	0	0	18	0	0	0	0	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G003700.1	null.30229	CmoCh19G003700.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G003710.1	null.30230	CmoCh19G003710.1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G003720.1	null.30231	CmoCh19G003720.1	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G003730.1	null.30232	CmoCh19G003730.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G003740.1	null.30233	CmoCh19G003740.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G003750.1	null.30234	CmoCh19G003750.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
CmoCh19G003760.1	null.30235	CmoCh19G003760.1	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
CmoCh19G003770.1	null.30236	CmoCh19G003770.1	protein_coding	0	2	0	37	0	0	0	0	16	0	21	0	0	0	0	0	0	0	0	2	0	0	0	0	0
CmoCh19G003780.1	null.30237	CmoCh19G003780.1	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
CmoCh19G003790.1	null.30238	CmoCh19G003790.1	protein_coding	0	0	0	13	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G003800.1	null.30239	CmoCh19G003800.1	protein_coding	0	1	2	8	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	7	0	0
CmoCh19G003810.1	null.30240	CmoCh19G003810.1	protein_coding	0	4	2	5	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	4	0	0	1	0	0
CmoCh19G003820.1	null.30241	CmoCh19G003820.1	protein_coding	0	1	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	11	0	0
CmoCh19G003830.1	null.30242	CmoCh19G003830.1	protein_coding	0	1	0	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0
CmoCh19G003840.1	null.30243	CmoCh19G003840.1	protein_coding	0	1	0	17	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	1	0	0	5	0	0
CmoCh19G003850.1	null.30244	CmoCh19G003850.1	protein_coding	0	0	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
CmoCh19G003860.1	null.30245	CmoCh19G003860.1	protein_coding	0	0	0	27	0	0	0	0	15	0	8	0	0	0	0	0	0	0	0	0	0	0	3	1	0
CmoCh19G003870.1	null.30246	CmoCh19G003870.1	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
CmoCh19G003890.1	null.30248	CmoCh19G003890.1	protein_coding	0	0	0	14	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	9	0	0
CmoCh19G003900.1	null.30249	CmoCh19G003900.1	protein_coding	0	2	0	44	0	0	0	0	1	0	38	0	0	0	0	0	0	0	0	2	0	0	4	1	0
CmoCh19G003910.1	null.30250	CmoCh19G003910.1	protein_coding	0	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
CmoCh19G003920.1	null.30251	CmoCh19G003920.1	protein_coding	0	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
CmoCh19G003930.1	null.30252	CmoCh19G003930.1	protein_coding	0	0	0	7	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G003940.1	null.30253	CmoCh19G003940.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
CmoCh19G004170.1	null.30276	CmoCh19G004170.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G004420.1	null.30301	CmoCh19G004420.1	protein_coding	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
CmoCh19G004430.1	null.30302	CmoCh19G004430.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G004720.1	null.30331	CmoCh19G004720.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G004730.1	null.30332	CmoCh19G004730.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G004770.1	null.30336	CmoCh19G004770.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G004780.1	null.30337	CmoCh19G004780.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G004790.1	null.30338	CmoCh19G004790.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G004810.1	null.30340	CmoCh19G004810.1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G004840.1	null.30343	CmoCh19G004840.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G004850.1	null.30344	CmoCh19G004850.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G004860.1	null.30345	CmoCh19G004860.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G004940.1	null.30353	CmoCh19G004940.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G004950.1	null.30354	CmoCh19G004950.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G005380.1	null.30397	CmoCh19G005380.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G005390.1	null.30398	CmoCh19G005390.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G005470.1	null.30406	CmoCh19G005470.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G005480.1	null.30407	CmoCh19G005480.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G005690.1	null.30428	CmoCh19G005690.1	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G006030.1	null.30462	CmoCh19G006030.1	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
CmoCh19G006040.1	null.30463	CmoCh19G006040.1	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
CmoCh19G006050.1	null.30464	CmoCh19G006050.1	protein_coding	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G006640.1	null.30523	CmoCh19G006640.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G006650.1	null.30524	CmoCh19G006650.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G006820.1	null.30541	CmoCh19G006820.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G006830.1	null.30542	CmoCh19G006830.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G006890.1	null.30548	CmoCh19G006890.1	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G006900.1	null.30549	CmoCh19G006900.1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G007040.1	null.30563	CmoCh19G007040.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G007050.1	null.30564	CmoCh19G007050.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G007060.1	null.30565	CmoCh19G007060.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G007070.1	null.30566	CmoCh19G007070.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G007080.1	null.30567	CmoCh19G007080.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G007200.1	null.30579	CmoCh19G007200.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G007250.1	null.30584	CmoCh19G007250.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G007260.1	null.30585	CmoCh19G007260.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G007390.1	null.30598	CmoCh19G007390.1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G007400.1	null.30599	CmoCh19G007400.1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G007830.1	null.30642	CmoCh19G007830.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G007840.1	null.30643	CmoCh19G007840.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G007860.1	null.30645	CmoCh19G007860.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G008040.1	null.30663	CmoCh19G008040.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008050.1	null.30664	CmoCh19G008050.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008060.1	null.30665	CmoCh19G008060.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008070.1	null.30666	CmoCh19G008070.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008100.1	null.30669	CmoCh19G008100.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
CmoCh19G008110.1	null.30670	CmoCh19G008110.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008160.1	null.30675	CmoCh19G008160.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008170.1	null.30676	CmoCh19G008170.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G008180.1	null.30677	CmoCh19G008180.1	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008190.1	null.30678	CmoCh19G008190.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008200.1	null.30679	CmoCh19G008200.1	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G008210.1	null.30680	CmoCh19G008210.1	protein_coding	0	0	1	9	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008220.1	null.30681	CmoCh19G008220.1	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
CmoCh19G008230.1	null.30682	CmoCh19G008230.1	protein_coding	0	0	2	4	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G008240.1	null.30683	CmoCh19G008240.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
CmoCh19G008260.1	null.30685	CmoCh19G008260.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008270.1	null.30686	CmoCh19G008270.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008300.1	null.30689	CmoCh19G008300.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G008310.1	null.30690	CmoCh19G008310.1	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008320.1	null.30691	CmoCh19G008320.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G008350.1	null.30694	CmoCh19G008350.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CmoCh19G008360.1	null.30695	CmoCh19G008360.1	protein_coding	0	0	1	5	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008370.1	null.30696	CmoCh19G008370.1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008380.1	null.30697	CmoCh19G008380.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
CmoCh19G008420.1	null.30701	CmoCh19G008420.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008430.1	null.30702	CmoCh19G008430.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008440.1	null.30703	CmoCh19G008440.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008450.1	null.30704	CmoCh19G008450.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008470.1	null.30706	CmoCh19G008470.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008500.1	null.30709	CmoCh19G008500.1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
CmoCh19G008510.1	null.30710	CmoCh19G008510.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0
CmoCh19G008520.1	null.30711	CmoCh19G008520.1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008530.1	null.30712	CmoCh19G008530.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008570.1	null.30716	CmoCh19G008570.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G008580.1	null.30717	CmoCh19G008580.1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008590.1	null.30718	CmoCh19G008590.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G008690.1	null.30728	CmoCh19G008690.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CmoCh19G008700.1	null.30729	CmoCh19G008700.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008750.1	null.30734	CmoCh19G008750.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008760.1	null.30735	CmoCh19G008760.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008770.1	null.30736	CmoCh19G008770.1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008780.1	null.30737	CmoCh19G008780.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008790.1	null.30738	CmoCh19G008790.1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008800.1	null.30739	CmoCh19G008800.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008810.1	null.30740	CmoCh19G008810.1	protein_coding	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
CmoCh19G008820.1	null.30741	CmoCh19G008820.1	protein_coding	0	0	0	9	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
CmoCh19G008830.1	null.30742	CmoCh19G008830.1	protein_coding	0	0	0	10	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0
CmoCh19G008840.1	null.30743	CmoCh19G008840.1	protein_coding	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
CmoCh19G008850.1	null.30744	CmoCh19G008850.1	protein_coding	0	0	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008860.1	null.30745	CmoCh19G008860.1	protein_coding	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
CmoCh19G008870.1	null.30746	CmoCh19G008870.1	protein_coding	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008880.1	null.30747	CmoCh19G008880.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008890.1	null.30748	CmoCh19G008890.1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CmoCh19G008900.1	null.30749	CmoCh19G008900.1	protein_coding	0	0	0	5	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CmoCh19G008910.1	null.30750	CmoCh19G008910.1	protein_coding	0	1	0	5	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0
CmoCh19G008920.1	null.30751	CmoCh19G008920.1	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0
