CHROM	POS	HighSI	LowSI	DeltaSI	Gstat	ED4	LOD	BBLogBF	NumSNPs	MeanHighDP	MeanLowDP	HighSI_p99	HighSI_p95	HighSI_m_p99	HighSI_m_p95	LowSI_p99	LowSI_p95	LowSI_m_p99	LowSI_m_p95	DeltaSI_p99	DeltaSI_p95	DeltaSI_m_p99	DeltaSI_m_p95	Gstat_p99	Gstat_p95	ED4_p99	ED4_p95	LOD_p99	LOD_p95	BBLogBF_p99	BBLogBF_p95
Cp4.1LG00	47806954	0.646169	0.427859	0.218311	80.106093	0.195936	17.796121	16.793668	13	235	67	0.570213	0.548936	0.417021	0.442553	0.656716	0.597015	0.358209	0.402985	0.160876	0.105494	-0.167292	-0.107590	6.042507	3.457159	0.000826	0.000277	1.336185	0.763734	0.377692	-0.194690
Cp4.1LG00	47906954	0.642568	0.414625	0.227943	82.005771	0.197578	18.214680	17.205938	13	235	67	0.570213	0.548936	0.417021	0.442553	0.656716	0.597015	0.358209	0.402985	0.160876	0.105494	-0.167292	-0.107590	6.042507	3.457159	0.000826	0.000277	1.336185	0.763734	0.377692	-0.194690
Cp4.1LG00	48006954	0.641126	0.406552	0.234574	82.221652	0.196170	18.260342	17.247186	12	238	68	0.579832	0.554622	0.411765	0.445378	0.632353	0.588235	0.338235	0.397059	0.165966	0.111345	-0.180672	-0.105042	6.883190	3.450175	0.001066	0.000270	1.509408	0.756751	0.547901	-0.204716
Cp4.1LG00	48106954	0.642893	0.400715	0.242178	82.466981	0.195723	18.313571	17.296231	12	238	68	0.579832	0.554622	0.411765	0.445378	0.632353	0.588235	0.338235	0.397059	0.165966	0.111345	-0.180672	-0.105042	6.883190	3.450175	0.001066	0.000270	1.509408	0.756751	0.547901	-0.204716
Cp4.1LG00	48206954	0.646374	0.394359	0.252015	83.356969	0.197093	18.510264	17.488451	12	238	68	0.579832	0.554622	0.411765	0.445378	0.632353	0.588235	0.338235	0.397059	0.165966	0.111345	-0.180672	-0.105042	6.883190	3.450175	0.001066	0.000270	1.509408	0.756751	0.547901	-0.204716
Cp4.1LG00	48306954	0.649816	0.385401	0.264415	85.319573	0.200614	18.944603	17.917635	12	238	68	0.579832	0.554622	0.411765	0.445378	0.632353	0.588235	0.338235	0.397059	0.165966	0.111345	-0.180672	-0.105042	6.883190	3.450175	0.001066	0.000270	1.509408	0.756751	0.547901	-0.204716
Cp4.1LG00	48406954	0.651005	0.372851	0.278155	88.299290	0.205624	19.603577	18.570815	12	238	68	0.579832	0.554622	0.411765	0.445378	0.632353	0.588235	0.338235	0.397059	0.165966	0.111345	-0.180672	-0.105042	6.883190	3.450175	0.001066	0.000270	1.509408	0.756751	0.547901	-0.204716
Cp4.1LG00	48506954	0.646260	0.357703	0.288557	90.783163	0.208287	20.150841	19.113133	13	247	66	0.574899	0.550607	0.417004	0.449393	0.651515	0.606061	0.333333	0.393939	0.182923	0.116182	-0.191020	-0.117225	8.705717	4.148681	0.001665	0.000401	1.928066	0.909546	0.969682	-0.048640
Cp4.1LG00	48606954	0.632335	0.342986	0.289349	90.392304	0.203025	20.058247	19.019010	12	250	68	0.584000	0.548000	0.420000	0.452000	0.661765	0.602941	0.352941	0.397059	0.173647	0.114941	-0.177765	-0.118941	6.780782	3.868510	0.000999	0.000330	1.495454	0.850173	0.531569	-0.113636
Cp4.1LG00	48706954	0.610825	0.333435	0.277389	85.348448	0.186278	18.931847	17.896197	11	267	70	0.576779	0.546816	0.419476	0.449438	0.657143	0.600000	0.342857	0.400000	0.172338	0.109363	-0.162761	-0.113537	6.566716	3.874773	0.000882	0.000309	1.439508	0.849043	0.467762	-0.122676
Cp4.1LG00	48806954	0.586547	0.333367	0.253180	75.004658	0.157829	16.629548	15.601883	10	286	72	0.576923	0.545455	0.423077	0.447552	0.652778	0.597222	0.347222	0.402778	0.184247	0.107614	-0.180944	-0.108295	8.140895	4.004710	0.001245	0.000304	1.792874	0.877209	0.813196	-0.102374
Cp4.1LG00	48906954	0.565575	0.346122	0.219454	59.816451	0.120835	13.255098	12.238243	10	286	72	0.576923	0.545455	0.423077	0.447552	0.652778	0.597222	0.347222	0.402778	0.184247	0.107614	-0.180944	-0.108295	8.140895	4.004710	0.001245	0.000304	1.792874	0.877209	0.813196	-0.102374
Cp4.1LG00	49006954	0.549227	0.368331	0.180896	41.121106	0.080233	9.107683	8.106017	11	267	66	0.580524	0.546816	0.423221	0.449438	0.666667	0.590909	0.348485	0.393939	0.183180	0.111168	-0.179095	-0.100272	7.665347	3.566285	0.001317	0.000282	1.679933	0.778959	0.718269	-0.182652
Cp4.1LG00	49106954	0.535478	0.400823	0.134655	19.608996	0.035361	4.337503	3.362408	11	248	66	0.580645	0.548387	0.411290	0.443548	0.651515	0.606061	0.348485	0.393939	0.174732	0.107038	-0.188783	-0.128177	7.734496	3.927031	0.001382	0.000356	1.698384	0.862502	0.739963	-0.095897
Cp4.1LG00	49206954	0.530623	0.439217	0.091406	4.438756	0.004446	0.974617	0.033280	8	255	70	0.572549	0.545098	0.415686	0.447059	0.642857	0.600000	0.328571	0.400000	0.185434	0.112325	-0.176471	-0.112605	9.168687	3.655088	0.001710	0.000278	2.002982	0.803175	1.033350	-0.166449
Cp4.1LG00	49306954	0.532025	0.468891	0.063134	1.536063	0.000143	0.334078	-0.581520	7	227	67	0.581498	0.555066	0.405286	0.440529	0.656716	0.611940	0.313433	0.402985	0.200276	0.112434	-0.186337	-0.126635	8.900379	4.172460	0.001815	0.000410	1.963794	0.919975	1.006953	-0.036765
Cp4.1LG00	49406954	0.525247	0.484985	0.040262	0.800311	0.000064	0.174419	-0.726756	7	227	67	0.581498	0.555066	0.405286	0.440529	0.656716	0.611940	0.313433	0.402985	0.200276	0.112434	-0.186337	-0.126635	8.900379	4.172460	0.001815	0.000410	1.963794	0.919975	1.006953	-0.036765
Cp4.1LG00	49506954	0.515529	0.489184	0.026345	0.450922	0.000024	0.099337	-0.797456	5	189	56	0.597884	0.560847	0.396825	0.433862	0.660714	0.607143	0.321429	0.392857	0.181217	0.124338	-0.222884	-0.132937	7.681799	4.042456	0.001981	0.000545	1.700677	0.888591	0.782571	-0.029315
Cp4.1LG00	49606954	0.510570	0.491550	0.019020	0.308961	0.000007	0.068879	-0.826173	5	189	56	0.597884	0.560847	0.396825	0.433862	0.660714	0.607143	0.321429	0.392857	0.181217	0.124338	-0.222884	-0.132937	7.681799	4.042456	0.001981	0.000545	1.700677	0.888591	0.782571	-0.029315
Cp4.1LG00	49706954	0.510395	0.494626	0.015769	0.273849	0.000004	0.061111	-0.832910	5	189	56	0.597884	0.560847	0.396825	0.433862	0.660714	0.607143	0.321429	0.392857	0.181217	0.124338	-0.222884	-0.132937	7.681799	4.042456	0.001981	0.000545	1.700677	0.888591	0.782571	-0.029315
Cp4.1LG01	527	0.555698	0.567702	-0.012004	1.964068	0.000612	0.433485	-0.469231	934	160	60	0.593750	0.556250	0.400000	0.431250	0.666667	0.600000	0.333333	0.400000	0.189583	0.122917	-0.202083	-0.127083	7.408010	3.896736	0.001810	0.000506	1.631505	0.856908	0.711401	-0.063125
Cp4.1LG01	100527	0.554507	0.565552	-0.011045	1.978021	0.000626	0.436492	-0.465485	1006	159	59	0.584906	0.559748	0.389937	0.433962	0.661017	0.610169	0.338983	0.406780	0.169917	0.111396	-0.202430	-0.130264	7.224125	3.577794	0.001726	0.000439	1.603800	0.788529	0.686556	-0.128517
Cp4.1LG01	200527	0.553911	0.564015	-0.010104	1.993758	0.000634	0.439926	-0.461430	1102	158	59	0.601266	0.563291	0.386076	0.436709	0.661017	0.593220	0.322034	0.389831	0.207144	0.126904	-0.192663	-0.120790	8.903589	3.734384	0.002635	0.000458	1.967855	0.821979	1.051023	-0.094661
Cp4.1LG01	300527	0.553835	0.563031	-0.009197	2.008195	0.000641	0.443067	-0.457735	1111	157	59	0.592357	0.560510	0.394904	0.433121	0.644068	0.610169	0.338983	0.406780	0.177048	0.115513	-0.179207	-0.121775	5.770831	3.080600	0.001132	0.000328	1.275576	0.677943	0.359196	-0.238342
Cp4.1LG01	400527	0.554073	0.562249	-0.008176	2.021205	0.000648	0.445863	-0.454408	1224	159	59	0.584906	0.559748	0.389937	0.433962	0.661017	0.610169	0.338983	0.406780	0.169917	0.111396	-0.202430	-0.130264	7.224125	3.577794	0.001726	0.000439	1.603800	0.788529	0.686556	-0.128517
Cp4.1LG01	500527	0.554483	0.561302	-0.006819	2.039767	0.000669	0.449897	-0.449796	1323	157	59	0.592357	0.560510	0.394904	0.433121	0.644068	0.610169	0.338983	0.406780	0.177048	0.115513	-0.179207	-0.121775	5.770831	3.080600	0.001132	0.000328	1.275576	0.677943	0.359196	-0.238342
Cp4.1LG01	600527	0.554900	0.559656	-0.004756	2.072654	0.000715	0.457152	-0.441802	1380	158	59	0.601266	0.563291	0.386076	0.436709	0.661017	0.593220	0.322034	0.389831	0.207144	0.126904	-0.192663	-0.120790	8.903589	3.734384	0.002635	0.000458	1.967855	0.821979	1.051023	-0.094661
Cp4.1LG01	700527	0.555265	0.556931	-0.001667	2.120195	0.000781	0.467686	-0.430321	1495	156	59	0.602564	0.557692	0.391026	0.429487	0.644068	0.610169	0.338983	0.389831	0.195784	0.119730	-0.193502	-0.129400	6.752538	3.752613	0.001482	0.000488	1.471725	0.826763	0.555821	-0.089162
Cp4.1LG01	800527	0.555758	0.553459	0.002299	2.176911	0.000857	0.480290	-0.416569	1601	156	59	0.602564	0.557692	0.391026	0.429487	0.644068	0.610169	0.338983	0.389831	0.195784	0.119730	-0.193502	-0.129400	6.752538	3.752613	0.001482	0.000488	1.471725	0.826763	0.555821	-0.089162
Cp4.1LG01	900527	0.556533	0.549892	0.006641	2.237480	0.000935	0.493821	-0.401730	1649	155	59	0.606452	0.567742	0.393548	0.432258	0.661017	0.610169	0.322034	0.389831	0.204592	0.129579	-0.173865	-0.125424	7.360447	3.609591	0.001863	0.000450	1.626565	0.801948	0.710909	-0.113668
Cp4.1LG01	1000527	0.557494	0.547012	0.010482	2.293423	0.001002	0.506394	-0.387921	1708	155	59	0.606452	0.567742	0.393548	0.432258	0.661017	0.610169	0.322034	0.389831	0.204592	0.129579	-0.173865	-0.125424	7.360447	3.609591	0.001863	0.000450	1.626565	0.801948	0.710909	-0.113668
Cp4.1LG01	1100527	0.558065	0.545211	0.012853	2.337941	0.001049	0.516426	-0.376969	1645	156	58	0.596154	0.564103	0.397436	0.435897	0.672414	0.603448	0.344828	0.379310	0.206012	0.126658	-0.214854	-0.122679	8.826878	3.794703	0.002666	0.000510	1.930054	0.833085	1.016795	-0.080150
Cp4.1LG01	1200527	0.556951	0.543819	0.013132	2.374949	0.001076	0.524683	-0.368178	1590	154	58	0.603896	0.564935	0.396104	0.428571	0.672414	0.603448	0.327586	0.379310	0.190103	0.129198	-0.198612	-0.118899	7.675100	3.924772	0.002082	0.000550	1.691194	0.865820	0.778623	-0.046691
Cp4.1LG01	1300527	0.553355	0.541933	0.011422	2.420937	0.001099	0.534772	-0.357827	1453	152	58	0.605263	0.572368	0.401316	0.427632	0.655172	0.603448	0.344828	0.396552	0.219374	0.126588	-0.182395	-0.127269	9.164018	3.932518	0.002833	0.000556	2.022390	0.867523	1.110590	-0.044212
Cp4.1LG01	1400527	0.547254	0.539031	0.008223	2.487927	0.001130	0.549371	-0.343117	1530	150	58	0.606667	0.566667	0.400000	0.433333	0.672414	0.603448	0.327586	0.396552	0.199081	0.134023	-0.199081	-0.121150	7.642131	3.927017	0.002098	0.000546	1.677972	0.873306	0.767017	-0.037720
Cp4.1LG01	1500527	0.539295	0.535026	0.004270	2.567341	0.001163	0.566680	-0.325757	1533	152	58	0.605263	0.572368	0.401316	0.427632	0.655172	0.603448	0.344828	0.396552	0.219374	0.126588	-0.182395	-0.127269	9.164018	3.932518	0.002833	0.000556	2.022390	0.867523	1.110590	-0.044212
Cp4.1LG01	1600527	0.530252	0.529957	0.000295	2.638645	0.001182	0.582225	-0.310185	1572	151	58	0.602649	0.569536	0.397351	0.437086	0.672414	0.603448	0.344828	0.379310	0.203471	0.129253	-0.196849	-0.122631	7.020074	3.984579	0.001761	0.000570	1.548040	0.881168	0.636641	-0.030195
Cp4.1LG01	1700527	0.520537	0.523962	-0.003425	2.685241	0.001179	0.592358	-0.300043	1591	153	58	0.601307	0.568627	0.398693	0.437908	0.672414	0.620690	0.344828	0.396552	0.179175	0.126324	-0.208362	-0.122155	7.321855	3.672870	0.001905	0.000484	1.617248	0.809725	0.705033	-0.102422
Cp4.1LG01	1800527	0.510672	0.517645	-0.006973	2.704037	0.001151	0.596387	-0.295970	1627	153	58	0.601307	0.568627	0.398693	0.437908	0.672414	0.620690	0.344828	0.396552	0.179175	0.126324	-0.208362	-0.122155	7.321855	3.672870	0.001905	0.000484	1.617248	0.809725	0.705033	-0.102422
Cp4.1LG01	1900527	0.500823	0.511769	-0.010946	2.698265	0.001100	0.594966	-0.297329	1726	155	58	0.612903	0.567742	0.393548	0.425806	0.655172	0.603448	0.327586	0.379310	0.188543	0.130367	-0.220801	-0.126029	7.912417	3.905202	0.002191	0.000533	1.733739	0.866175	0.820849	-0.046768
Cp4.1LG01	2000527	0.491148	0.506760	-0.015612	2.671563	0.001032	0.588837	-0.303580	1782	155	58	0.612903	0.567742	0.393548	0.425806	0.655172	0.603448	0.327586	0.379310	0.188543	0.130367	-0.220801	-0.126029	7.912417	3.905202	0.002191	0.000533	1.733739	0.866175	0.820849	-0.046768
Cp4.1LG01	2100527	0.481985	0.502488	-0.020503	2.631621	0.000958	0.579716	-0.313207	1917	158	58	0.588608	0.556962	0.392405	0.430380	0.655172	0.603448	0.327586	0.396552	0.196639	0.130511	-0.183981	-0.127673	7.174496	3.549251	0.001794	0.000441	1.581709	0.779303	0.667639	-0.134730
Cp4.1LG01	2200527	0.473812	0.498900	-0.025088	2.586456	0.000901	0.569450	-0.324389	1970	157	58	0.592357	0.560510	0.407643	0.433121	0.655172	0.603448	0.344828	0.379310	0.196573	0.133978	-0.177465	-0.123875	7.408105	3.601577	0.001919	0.000450	1.632784	0.794963	0.719083	-0.118645
Cp4.1LG01	2300527	0.466952	0.496137	-0.029185	2.544724	0.000872	0.560020	-0.334933	2042	156	58	0.596154	0.564103	0.397436	0.435897	0.672414	0.603448	0.344828	0.379310	0.206012	0.126658	-0.214854	-0.122679	8.826878	3.794703	0.002666	0.000510	1.930054	0.833085	1.016795	-0.080150
Cp4.1LG01	2400527	0.461648	0.494165	-0.032517	2.510776	0.000867	0.552416	-0.343497	1955	155	58	0.612903	0.567742	0.393548	0.425806	0.655172	0.603448	0.327586	0.379310	0.188543	0.130367	-0.220801	-0.126029	7.912417	3.905202	0.002191	0.000533	1.733739	0.866175	0.820849	-0.046768
Cp4.1LG01	2500527	0.458064	0.493042	-0.034977	2.479511	0.000871	0.545471	-0.351100	1867	157	58	0.592357	0.560510	0.407643	0.433121	0.655172	0.603448	0.344828	0.379310	0.196573	0.133978	-0.177465	-0.123875	7.408105	3.601577	0.001919	0.000450	1.632784	0.794963	0.719083	-0.118645
Cp4.1LG01	2600527	0.456182	0.492875	-0.036693	2.448385	0.000879	0.538619	-0.358292	1810	156	58	0.596154	0.564103	0.397436	0.435897	0.672414	0.603448	0.344828	0.379310	0.206012	0.126658	-0.214854	-0.122679	8.826878	3.794703	0.002666	0.000510	1.930054	0.833085	1.016795	-0.080150
Cp4.1LG01	2700527	0.455597	0.493399	-0.037802	2.418508	0.000888	0.532085	-0.364896	1734	157	58	0.592357	0.560510	0.407643	0.433121	0.655172	0.603448	0.344828	0.379310	0.196573	0.133978	-0.177465	-0.123875	7.408105	3.601577	0.001919	0.000450	1.632784	0.794963	0.719083	-0.118645
Cp4.1LG01	2800527	0.455610	0.494332	-0.038722	2.392077	0.000897	0.526297	-0.370652	1711	159	59	0.584906	0.559748	0.389937	0.433962	0.661017	0.610169	0.338983	0.406780	0.169917	0.111396	-0.202430	-0.130264	7.224125	3.577794	0.001726	0.000439	1.603800	0.788529	0.686556	-0.128517
Cp4.1LG01	2900527	0.455708	0.495666	-0.039957	2.374661	0.000909	0.522444	-0.374523	1756	158	59	0.601266	0.563291	0.386076	0.436709	0.661017	0.593220	0.322034	0.389831	0.207144	0.126904	-0.192663	-0.120790	8.903589	3.734384	0.002635	0.000458	1.967855	0.821979	1.051023	-0.094661
Cp4.1LG01	3000527	0.455718	0.497485	-0.041767	2.371322	0.000926	0.521629	-0.375549	1901	162	59	0.598765	0.567901	0.395062	0.432099	0.661017	0.593220	0.338983	0.389831	0.199624	0.130257	-0.190312	-0.125654	7.412259	3.898085	0.001849	0.000511	1.628375	0.862997	0.710213	-0.055179
Cp4.1LG01	3100527	0.455788	0.499976	-0.044188	2.384333	0.000950	0.524382	-0.373271	2019	163	59	0.607362	0.564417	0.392638	0.429448	0.677966	0.610169	0.322034	0.389831	0.207029	0.125506	-0.202350	-0.133097	8.202199	4.012167	0.002239	0.000531	1.797646	0.884578	0.879144	-0.033880
Cp4.1LG01	3200527	0.455803	0.502822	-0.047019	2.413084	0.000973	0.530627	-0.367771	2107	164	59	0.603659	0.560976	0.402439	0.432927	0.677966	0.610169	0.322034	0.389831	0.184064	0.125051	-0.221269	-0.135180	10.346882	3.906776	0.003450	0.000508	2.287832	0.864919	1.368792	-0.053961
Cp4.1LG01	3300527	0.455458	0.505299	-0.049841	2.454758	0.000989	0.539788	-0.359476	2249	167	59	0.580838	0.556886	0.389222	0.431138	0.677966	0.610169	0.322034	0.389831	0.181975	0.123211	-0.213844	-0.128184	8.214406	3.846088	0.002091	0.000494	1.817099	0.847102	0.897080	-0.072763
Cp4.1LG01	3400527	0.454573	0.506952	-0.052379	2.509220	0.000997	0.551820	-0.348240	2363	168	59	0.595238	0.559524	0.398810	0.428571	0.661017	0.610169	0.338983	0.389831	0.188458	0.118846	-0.198548	-0.131659	7.277416	3.923708	0.001749	0.000507	1.598751	0.868662	0.678521	-0.051583
Cp4.1LG01	3500527	0.453394	0.508036	-0.054642	2.585248	0.000998	0.568583	-0.332122	2492	167	59	0.580838	0.556886	0.389222	0.431138	0.677966	0.610169	0.322034	0.389831	0.181975	0.123211	-0.213844	-0.128184	8.214406	3.846088	0.002091	0.000494	1.817099	0.847102	0.897080	-0.072763
Cp4.1LG01	3600527	0.452787	0.509186	-0.056399	2.671044	0.000993	0.587465	-0.313714	2655	169	59	0.591716	0.562130	0.396450	0.431953	0.661017	0.610169	0.322034	0.389831	0.180122	0.119045	-0.199479	-0.126567	7.377171	3.834218	0.001780	0.000488	1.629659	0.844493	0.708973	-0.076040
Cp4.1LG01	3700527	0.453474	0.510658	-0.057183	2.749661	0.000979	0.604760	-0.296971	2723	169	60	0.603550	0.562130	0.402367	0.437870	0.650000	0.600000	0.333333	0.383333	0.191124	0.128797	-0.193294	-0.115877	8.304318	3.832719	0.002172	0.000467	1.833982	0.849426	0.910655	-0.073830
Cp4.1LG01	3800527	0.455300	0.512218	-0.056919	2.809583	0.000962	0.617968	-0.284554	2731	168	60	0.607143	0.559524	0.404762	0.434524	0.666667	0.600000	0.333333	0.383333	0.194048	0.116667	-0.191667	-0.123810	7.254696	3.892445	0.001678	0.000475	1.601043	0.853789	0.678088	-0.069055
Cp4.1LG01	3900527	0.457611	0.513469	-0.055858	2.849178	0.000949	0.626776	-0.276554	2768	165	59	0.587879	0.557576	0.393939	0.436364	0.677966	0.610169	0.338983	0.389831	0.188290	0.115665	-0.189523	-0.125321	6.797793	3.454151	0.001538	0.000396	1.491314	0.765772	0.572122	-0.153454
Cp4.1LG01	4000527	0.459652	0.514190	-0.054538	2.867974	0.000941	0.631056	-0.272746	2758	167	59	0.580838	0.556886	0.389222	0.431138	0.677966	0.610169	0.322034	0.389831	0.181975	0.123211	-0.213844	-0.128184	8.214406	3.846088	0.002091	0.000494	1.817099	0.847102	0.897080	-0.072763
Cp4.1LG01	4100527	0.460851	0.514467	-0.053616	2.874401	0.000936	0.632605	-0.271259	2588	165	59	0.587879	0.557576	0.393939	0.436364	0.677966	0.610169	0.338983	0.389831	0.188290	0.115665	-0.189523	-0.125321	6.797793	3.454151	0.001538	0.000396	1.491314	0.765772	0.572122	-0.153454
Cp4.1LG01	4200527	0.461282	0.514485	-0.053203	2.876874	0.000935	0.633252	-0.270381	2545	167	59	0.580838	0.556886	0.389222	0.431138	0.677966	0.610169	0.322034	0.389831	0.181975	0.123211	-0.213844	-0.128184	8.214406	3.846088	0.002091	0.000494	1.817099	0.847102	0.897080	-0.072763
Cp4.1LG01	4300527	0.461266	0.514467	-0.053200	2.881943	0.000937	0.634426	-0.268880	2506	168	59	0.595238	0.559524	0.398810	0.428571	0.661017	0.610169	0.338983	0.389831	0.188458	0.118846	-0.198548	-0.131659	7.277416	3.923708	0.001749	0.000507	1.598751	0.868662	0.678521	-0.051583
Cp4.1LG01	4400527	0.461014	0.514641	-0.053627	2.895985	0.000946	0.637531	-0.265386	2490	167	59	0.580838	0.556886	0.389222	0.431138	0.677966	0.610169	0.322034	0.389831	0.181975	0.123211	-0.213844	-0.128184	8.214406	3.846088	0.002091	0.000494	1.817099	0.847102	0.897080	-0.072763
Cp4.1LG01	4500527	0.460757	0.515110	-0.054352	2.918338	0.000963	0.642440	-0.260040	2504	167	59	0.580838	0.556886	0.389222	0.431138	0.677966	0.610169	0.322034	0.389831	0.181975	0.123211	-0.213844	-0.128184	8.214406	3.846088	0.002091	0.000494	1.817099	0.847102	0.897080	-0.072763
Cp4.1LG01	4600527	0.460686	0.515912	-0.055227	2.945099	0.000985	0.648314	-0.253715	2515	167	59	0.580838	0.556886	0.389222	0.431138	0.677966	0.610169	0.322034	0.389831	0.181975	0.123211	-0.213844	-0.128184	8.214406	3.846088	0.002091	0.000494	1.817099	0.847102	0.897080	-0.072763
Cp4.1LG01	4700527	0.460921	0.517029	-0.056108	2.970902	0.001011	0.653986	-0.247584	2534	167	59	0.580838	0.556886	0.389222	0.431138	0.677966	0.610169	0.322034	0.389831	0.181975	0.123211	-0.213844	-0.128184	8.214406	3.846088	0.002091	0.000494	1.817099	0.847102	0.897080	-0.072763
Cp4.1LG01	4800527	0.461537	0.518418	-0.056881	2.990592	0.001037	0.658328	-0.242745	2579	166	59	0.590361	0.560241	0.397590	0.433735	0.661017	0.610169	0.338983	0.389831	0.181336	0.124464	-0.211456	-0.131611	8.128455	4.009755	0.002191	0.000539	1.787707	0.882862	0.868127	-0.036664
Cp4.1LG01	4900527	0.461890	0.519939	-0.058049	3.014948	0.001069	0.663666	-0.236827	2602	166	59	0.590361	0.560241	0.397590	0.433735	0.661017	0.610169	0.338983	0.389831	0.181336	0.124464	-0.211456	-0.131611	8.128455	4.009755	0.002191	0.000539	1.787707	0.882862	0.868127	-0.036664
Cp4.1LG01	5000527	0.460618	0.521239	-0.060621	3.075834	0.001127	0.676928	-0.222861	2526	165	59	0.587879	0.557576	0.393939	0.436364	0.677966	0.610169	0.338983	0.389831	0.188290	0.115665	-0.189523	-0.125321	6.797793	3.454151	0.001538	0.000396	1.491314	0.765772	0.572122	-0.153454
Cp4.1LG01	5100527	0.457626	0.522056	-0.064430	3.182874	0.001218	0.700184	-0.198766	2327	164	59	0.603659	0.560976	0.402439	0.432927	0.677966	0.610169	0.322034	0.389831	0.184064	0.125051	-0.221269	-0.135180	10.346882	3.906776	0.003450	0.000508	2.287832	0.864919	1.368792	-0.053961
Cp4.1LG01	5200527	0.453825	0.522409	-0.068583	3.324126	0.001333	0.730802	-0.167258	2185	164	59	0.603659	0.560976	0.402439	0.432927	0.677966	0.610169	0.322034	0.389831	0.184064	0.125051	-0.221269	-0.135180	10.346882	3.906776	0.003450	0.000508	2.287832	0.864919	1.368792	-0.053961
Cp4.1LG01	5300527	0.450223	0.522570	-0.072347	3.477828	0.001453	0.764015	-0.133305	2123	159	59	0.584906	0.559748	0.389937	0.433962	0.661017	0.610169	0.338983	0.406780	0.169917	0.111396	-0.202430	-0.130264	7.224125	3.577794	0.001726	0.000439	1.603800	0.788529	0.686556	-0.128517
Cp4.1LG01	5400527	0.448071	0.522523	-0.074452	3.610296	0.001555	0.792563	-0.104311	1947	162	59	0.598765	0.567901	0.395062	0.432099	0.661017	0.593220	0.338983	0.389831	0.199624	0.130257	-0.190312	-0.125654	7.412259	3.898085	0.001849	0.000511	1.628375	0.862997	0.710213	-0.055179
Cp4.1LG01	5500527	0.447836	0.521652	-0.073817	3.708897	0.001627	0.813849	-0.083087	1847	160	59	0.600000	0.562500	0.393750	0.431250	0.644068	0.610169	0.338983	0.389831	0.195869	0.122669	-0.192267	-0.120869	7.333451	3.822998	0.001821	0.000499	1.614250	0.840014	0.696785	-0.077382
Cp4.1LG01	5600527	0.448651	0.518980	-0.070328	3.766706	0.001664	0.826442	-0.070795	1602	157	59	0.592357	0.560510	0.394904	0.433121	0.644068	0.610169	0.338983	0.406780	0.177048	0.115513	-0.179207	-0.121775	5.770831	3.080600	0.001132	0.000328	1.275576	0.677943	0.359196	-0.238342
